question,label
do you have to stop for a right turn on red,1
is the profunda femoral vein a deep vein,1
can an enrolled agent represent a taxpayer in tax court,1
is there a season 3 of berlin station,1
does anyone die in a walk to remember,1
are all xbox 360 games backwards compatible with xbox one,1
was tom from tom and jerry called jasper,1
do you have to be american to run for president,1
are dr martens and doc martens the same,1
has ireland ever been part of the uk,1
did wimbledon tennis used to be in june,1
are lupini beans the same as lima beans,1
did it used to be the million pound drop,1
are celebrity cruises and royal caribbean the same company,1
has anyone ever run across the united states,1
is a 4 stroke engine the same as a 4 cycle engine,1
do we need visa for india from nepal,1
do i have to show a cop my id in florida,1
is puerto rico a state in the united states,1
is south africa part of the commonwealth games,1
can a person's heart be on the right side,1
do you put space between number and unit,1
is angel food cake batter supposed to be foam,1
is red lobster still a part of darden,1
is clint eastwood really singing in paint your wagon,1
is the round of 16 single elimination in world cup,1
can your feet be on the line during a throw in,1
is lion a member of the cat family,1
is an embassy and consulate the same thing,1
can us president run again after two terms,1
are the marines still a department of the navy,1
is the nun a prequel to the conjuring,1
have the olympics ever been held in africa,1
is there a movie about dolly parton's life,1
is increasing returns to scale the same as economies of scale,1
is victoria the mother in how i met your mother,1
can you go to north korea on holiday,1
do they tie a rope around a bull's testicles,1
is there such thing as a mild panic attack,1
do minnows grow up to be big fish,1
is it legal to have a gun in your car texas,1
did the articles of confederation have an executive branch,1
can you play 2 positions in the nfl,1
is brooklyn and queens part of long island,1
is the blue stuff in ice packs poisonous,1
can i play directx 11 games with directx 10,1
has england ever played france in a world cup,1
is mogli a sequel to the jungle book,1
are there any places in the us with no speed limit,1
do they still make new episodes of bob's burgers,1
is the sweat gland part of the endocrine system,1
did the movie the patriot win any awards,1
is gollum in the fellowship of the ring,1
is july 4th a national holiday in the philippines,1
does the host country automatically qualify for the world cup,1
is the original season 4 of arrested development on netflix,1
do they grow rice in the united states,1
will there be a winter olympics video game,1
is aarons and rent a center the same company,1
do fatty acid synthesis and degradation occur in the same location of the cell,1
is there a second book to the 5th wave,1
does a url have to start with http,1
are there any boston pizza locations in the usa,1
are top round and eye round the same,1
are the chicago cubs in the national league,1
is there an integer that has a reciprocal that is an integer,1
are they still making episodes of grey's anatomy,1
are mung beans the same as moong dal,1
is running with scissors based on a true story,1
can a person from california buy a gun in arizona,1
is a gallbladder the same as a bladder,1
do you have to have been born in america to be president,1
is the statue of liberty a national monument,1
do the fa cup winners qualify for europe,1
can you survive a funnel web spider bite,1
did jughead and betty ever date in the comics,1
did adam from love island make it to wwe,1
is the movie hanna based on a book,1
is the hire act still in effect for 2018,1
is the marine corp part of the us navy,1
is rocket from guardians of the galaxy a raccoon,1
does everyone in the car need a nexus card,1
is there a monsters inc ride at disneyland,1
do jim and pam break up at the end of the office,1
is xbox one games compatible with xbox one s,1
is the fast and the furious the first one,1
did tokio myers won britain's got talent,1
is aortic dilation the same as aortic aneurysm,1
did michael scott die at the end of the office,1
is a drop kick still legal in the nfl,1
is there a season 9 for hawaii five-o,1
are the kidneys located in the inguinal region of the abdomen,1
is the new york times still being printed,1
is world financial group a multi level marketing company,1
is star wars the clone wars tv show canon,1
are hulu and netflix owned by the same company,1
is the legend of korra related to avatar,1
are the rocky mountains higher than the appalachians,1
do you have to use cure when making sausage,1
is it possible to have a refractive index less than 1,1
can you do basic training in high school,1
has anyone ever hit 4 homeruns in a major league baseball game,1
is adaptive immunity the same as acquired immunity,1
do jan and michael get back together the office,1
ok google is puerto rico part of america,1
can you be offside from a direct free kick,1
is lateral rotation the same as external rotation,1
are there 51 states in the united states,1
can a jehovah witness accept their own blood,1
is the car cigarette lighter a 12v socket,1
is the coccyx part of the pelvic girdle,1
did the articles of confederation create an executive branch,1
is there a book 2 of 13 reasons why,1
does the president choose the speaker of the house,1
will there be a second season of will on tnt,1
does the cat die in hide and seek,1
is mickey mouse house still at magic kingdom,1
